index,sentiment:hate,sentiment:hatenor,sentiment:neg,sentiment:negnor,sentiment:pos,sentiment:posnor
8124,1,0.111111111,2,0.222222222,1,0.111111111
8125,1,0.5,2,1,0,0
8126,1,0.111111111,2,0.222222222,0,0
8127,2,0.285714286,2,0.285714286,0,0
8128,1,0.125,2,0.25,0,0
8129,1,0.083333333,3,0.25,0,0
8130,1,0.071428571,3,0.214285714,2,0.142857143
8131,1,0.2,2,0.4,0,0
8132,1,0.1,3,0.3,1,0.1
8133,1,0.2,2,0.4,1,0.2
8134,1,0.2,2,0.4,1,0.2
8135,2,0.117647059,1,0.058823529,0,0
8136,1,0.25,1,0.25,0,0
8137,1,0.111111111,1,0.111111111,0,0
8138,1,0.2,3,0.6,0,0
8139,1,0.111111111,2,0.222222222,0,0
8140,1,0.111111111,1,0.111111111,0,0
8141,1,0.125,1,0.125,1,0.125
8142,1,0.111111111,1,0.111111111,1,0.111111111
8143,1,0.066666667,1,0.066666667,1,0.066666667
8144,1,0.111111111,1,0.111111111,1,0.111111111
8145,1,0.125,1,0.125,1,0.125
8146,1,0.333333333,1,0.333333333,0,0
8147,1,0.333333333,1,0.333333333,0,0
8148,1,0.05,2,0.1,1,0.05
8149,0,0,2,0.076923077,0,0
8150,1,0.142857143,2,0.285714286,0,0
8151,1,0.125,2,0.25,0,0
8152,1,0.125,2,0.25,1,0.125
8153,1,0.166666667,1,0.166666667,0,0
8154,1,0.090909091,1,0.090909091,0,0
8155,0,0,1,0.142857143,0,0
8156,0,0,1,0.058823529,0,0
8157,1,0.111111111,1,0.111111111,0,0
8158,0,0,2,0.133333333,0,0
8159,1,0.1,0,0,1,0.1
8160,1,0.111111111,1,0.111111111,0,0
8161,0,0,0,0,1,0.05
8162,3,0.166666667,5,0.277777778,1,0.055555556
8163,0,0,0,0,0,0
8164,0,0,1,0.333333333,0,0
8165,1,0.05,1,0.05,1,0.05
8166,0,0,1,0.076923077,0,0
8167,0,0,0,0,0,0
8168,0,0,0,0,0,0
8169,1,0.2,2,0.4,0,0
8170,1,0.166666667,1,0.166666667,0,0
8171,1,0.333333333,0,0,0,0
8173,1,0.166666667,0,0,0,0
8174,1,0.0625,2,0.125,0,0
8175,0,0,1,0.045454545,3,0.136363636
8176,0,0,1,0.066666667,1,0.066666667
8177,0,0,1,0.125,0,0
8178,1,0.111111111,0,0,0,0
8180,1,0.076923077,0,0,0,0
8181,1,0.0625,1,0.0625,0,0
8182,0,0,4,0.181818182,0,0
8183,1,0.038461538,1,0.038461538,0,0
8184,1,0.125,0,0,1,0.125
8185,1,0.0625,1,0.0625,1,0.0625
8186,0,0,2,0.08,1,0.04
8187,1,0.0625,0,0,1,0.0625
8188,1,0.142857143,1,0.142857143,1,0.142857143
8189,1,0.071428571,2,0.142857143,1,0.071428571
8190,2,0.095238095,2,0.095238095,1,0.047619048
8191,0,0,0,0,2,0.5
8192,1,0.066666667,1,0.066666667,0,0
8193,1,0.045454545,0,0,0,0
8194,2,0.166666667,1,0.083333333,0,0
8195,1,0.071428571,1,0.071428571,0,0
8196,1,0.058823529,1,0.058823529,0,0
8197,0,0,0,0,0,0
8198,1,0.038461538,1,0.038461538,1,0.038461538
8199,1,0.111111111,0,0,0,0
8200,1,0.066666667,1,0.066666667,1,0.066666667
8201,2,0.25,0,0,0,0
8202,0,0,1,0.052631579,1,0.052631579
8203,1,0.142857143,2,0.285714286,0,0
8204,1,0.142857143,0,0,0,0
8205,0,0,1,0.052631579,2,0.105263158
8206,0,0,0,0,2,0.076923077
8207,1,0.166666667,0,0,0,0
8208,1,0.071428571,0,0,0,0
8209,1,0.125,1,0.125,0,0
8210,0,0,1,0.1,0,0
8211,1,0.037037037,3,0.111111111,0,0
8212,0,0,0,0,1,0.142857143
8213,0,0,0,0,1,0.142857143
8214,1,0.083333333,2,0.166666667,1,0.083333333
8215,1,0.090909091,0,0,1,0.090909091
8217,1,0.045454545,1,0.045454545,0,0
8219,1,0.125,1,0.125,0,0
8220,0,0,1,0.111111111,0,0
8221,1,0.083333333,0,0,0,0
8222,0,0,1,0.333333333,0,0
8223,1,0.142857143,1,0.142857143,0,0
8224,1,0.066666667,0,0,0,0
8225,0,0,0,0,1,0.066666667
8226,0,0,0,0,2,0.105263158
8227,1,0.142857143,0,0,1,0.142857143
8228,0,0,0,0,1,0.166666667
8229,1,0.045454545,1,0.045454545,1,0.045454545
8230,1,0.034482759,1,0.034482759,0,0
8231,1,0.125,1,0.125,0,0
8232,1,0.142857143,1,0.142857143,1,0.142857143
8233,0,0,1,0.125,1,0.125
8234,2,0.105263158,2,0.105263158,2,0.105263158
8235,1,0.047619048,3,0.142857143,0,0
8236,1,0.055555556,0,0,2,0.111111111
8237,1,0.083333333,1,0.083333333,0,0
8238,1,0.111111111,0,0,0,0
8239,1,0.083333333,2,0.166666667,0,0
8240,0,0,1,0.045454545,1,0.045454545
8241,0,0,0,0,0,0
8242,2,0.153846154,1,0.076923077,1,0.076923077
8243,1,0.166666667,0,0,0,0
8244,0,0,1,0.045454545,1,0.045454545
8245,0,0,0,0,0,0
8246,1,0.2,0,0,0,0
8247,1,0.076923077,0,0,0,0
8248,0,0,0,0,1,0.125
8249,1,0.071428571,0,0,0,0
8250,1,0.142857143,0,0,0,0
8251,1,0.25,1,0.25,1,0.25
8252,1,0.052631579,1,0.052631579,1,0.052631579
8253,1,0.083333333,1,0.083333333,0,0
8254,1,0.076923077,0,0,0,0
8255,0,0,1,0.034482759,0,0
8256,1,0.083333333,1,0.083333333,0,0
8257,1,0.25,1,0.25,0,0
8258,1,0.090909091,1,0.090909091,0,0
8259,1,0.047619048,4,0.19047619,1,0.047619048
8260,1,0.142857143,0,0,1,0.142857143
8261,3,0.176470588,3,0.176470588,1,0.058823529
8262,2,0.125,1,0.0625,0,0
8263,2,0.090909091,2,0.090909091,1,0.045454545
8264,2,0.125,3,0.1875,1,0.0625
8265,2,0.074074074,4,0.148148148,1,0.037037037
8266,2,0.166666667,4,0.333333333,0,0
8267,2,0.142857143,2,0.142857143,0,0
8268,3,1,3,1,0,0
8269,4,0.133333333,6,0.2,0,0
8270,2,0.125,4,0.25,0,0
8271,2,0.2,2,0.2,0,0
8272,2,0.181818182,3,0.272727273,0,0
8273,2,0.105263158,2,0.105263158,1,0.052631579
8274,2,0.181818182,1,0.090909091,0,0
8275,2,0.142857143,4,0.285714286,0,0
8276,2,0.222222222,2,0.222222222,0,0
8277,2,0.153846154,1,0.076923077,0,0
8278,1,0.0625,3,0.1875,0,0
8279,2,0.285714286,2,0.285714286,0,0
8280,2,0.285714286,3,0.428571429,0,0
8281,2,0.074074074,2,0.074074074,1,0.037037037
8282,2,0.074074074,1,0.037037037,3,0.111111111
8283,1,0.125,1,0.125,0,0
8284,1,0.047619048,0,0,2,0.095238095
8285,1,0.052631579,0,0,0,0
8286,2,0.105263158,1,0.052631579,0,0
8287,1,0.043478261,1,0.043478261,4,0.173913043
8288,2,0.105263158,1,0.052631579,2,0.105263158
8289,2,0.2,1,0.1,1,0.1
8290,2,0.133333333,2,0.133333333,2,0.133333333
8291,3,0.115384615,5,0.192307692,2,0.076923077
8292,2,0.064516129,1,0.032258065,2,0.064516129
8293,2,0.2,0,0,1,0.1
8294,2,0.133333333,3,0.2,1,0.066666667
8295,2,0.111111111,3,0.166666667,0,0
8296,2,0.125,4,0.25,0,0
8297,2,0.166666667,1,0.083333333,0,0
8298,2,0.2,1,0.1,0,0
8299,1,0.052631579,2,0.105263158,0,0
8300,3,0.1875,1,0.0625,2,0.125
8301,3,0.115384615,4,0.153846154,0,0
8302,3,1,0,0,0,0
8303,2,0.222222222,2,0.222222222,0,0
8304,3,0.214285714,5,0.357142857,0,0
8305,2,0.066666667,4,0.133333333,0,0
8306,1,0.083333333,2,0.166666667,0,0
8307,2,0.076923077,0,0,1,0.038461538
8308,3,0.230769231,0,0,0,0
8309,1,0.058823529,2,0.117647059,1,0.058823529
8310,3,0.6,1,0.2,0,0
8311,2,0.153846154,0,0,1,0.076923077
8312,2,0.181818182,0,0,2,0.181818182
8313,2,0.111111111,2,0.111111111,0,0
8314,1,0.052631579,1,0.052631579,0,0
8315,2,0.142857143,1,0.071428571,0,0
8316,2,0.166666667,0,0,1,0.083333333
8317,2,0.222222222,0,0,0,0
8318,1,0.04,1,0.04,1,0.04
8319,2,0.5,0,0,0,0
8320,2,0.5,0,0,0,0
8321,2,0.4,1,0.2,0,0
8322,2,0.25,1,0.125,0,0
8323,3,1,0,0,0,0
8324,1,0.125,1,0.125,0,0
8325,1,0.043478261,1,0.043478261,1,0.043478261
8326,0,0,0,0,0,0
8327,1,0.043478261,2,0.086956522,0,0
8328,0,0,1,0.052631579,0,0
8329,1,0.111111111,2,0.222222222,0,0
8330,2,0.095238095,1,0.047619048,0,0
8331,1,0.052631579,2,0.105263158,0,0
8332,0,0,3,0.111111111,0,0
8333,0,0,4,0.166666667,2,0.083333333
8334,0,0,1,0.04,0,0
8335,1,0.125,4,0.5,0,0
8336,1,0.076923077,4,0.307692308,0,0
8337,1,0.083333333,1,0.083333333,1,0.083333333
8338,0,0,1,0.111111111,1,0.111111111
8340,0,0,2,0.2,0,0
8341,1,0.090909091,1,0.090909091,1,0.090909091
8342,1,0.2,1,0.2,0,0
8343,2,0.133333333,3,0.2,3,0.2
8344,0,0,2,0.105263158,0,0
8345,1,0.076923077,2,0.153846154,0,0
8346,0,0,0,0,0,0
8347,1,0.5,1,0.5,0,0
8348,1,0.076923077,2,0.153846154,0,0
8349,1,0.2,1,0.2,1,0.2
8350,1,0.066666667,1,0.066666667,2,0.133333333
8351,0,0,2,0.142857143,0,0
8352,1,0.090909091,3,0.272727273,1,0.090909091
8353,1,0.055555556,2,0.111111111,0,0
8354,1,0.125,1,0.125,0,0
8355,0,0,0,0,0,0
8356,0,0,1,0.333333333,0,0
8357,0,0,1,0.1,0,0
8358,0,0,2,0.142857143,0,0
8359,1,0.142857143,1,0.142857143,0,0
8360,0,0,0,0,0,0
8361,0,0,0,0,0,0
8362,1,0.038461538,0,0,0,0
8363,1,0.142857143,0,0,0,0
8364,0,0,1,0.090909091,0,0
8365,0,0,4,0.181818182,0,0
8366,1,0.142857143,0,0,0,0
8367,2,0.222222222,1,0.111111111,1,0.111111111
8368,1,0.045454545,0,0,0,0
8369,0,0,1,0.045454545,0,0
8370,0,0,0,0,0,0
8372,1,0.083333333,3,0.25,0,0
8373,1,0.2,1,0.2,0,0
8374,1,0.076923077,0,0,0,0
8375,0,0,0,0,0,0
8376,0,0,0,0,0,0
8377,1,0.1,2,0.2,0,0
8378,2,0.068965517,0,0,2,0.068965517
8379,1,0.166666667,1,0.166666667,0,0
8380,1,0.166666667,0,0,0,0
8381,1,0.035714286,1,0.035714286,1,0.035714286
8382,1,0.090909091,2,0.181818182,0,0
8383,1,0.166666667,1,0.166666667,0,0
8384,1,0.0625,1,0.0625,1,0.0625
8385,1,0.041666667,3,0.125,0,0
8386,1,0.142857143,1,0.142857143,0,0
8387,0,0,2,0.066666667,0,0
8388,0,0,3,0.12,0,0
8389,1,0.043478261,0,0,3,0.130434783
8390,1,0.0625,1,0.0625,2,0.125
8391,1,0.05,2,0.1,3,0.15
8392,3,0.15,2,0.1,1,0.05
8393,1,0.1,0,0,0,0
8394,0,0,0,0,0,0
8395,0,0,0,0,0,0
8396,1,0.090909091,0,0,0,0
8397,0,0,1,0.034482759,0,0
8398,0,0,1,0.333333333,0,0
8399,1,0.083333333,7,0.583333333,0,0
8400,0,0,2,0.111111111,0,0
8401,0,0,0,0,1,0.055555556
8402,1,0.166666667,2,0.333333333,0,0
8403,1,0.142857143,2,0.285714286,1,0.142857143
8404,0,0,2,0.086956522,0,0
8405,0,0,0,0,0,0
8406,1,0.047619048,1,0.047619048,1,0.047619048
8407,1,0.045454545,1,0.045454545,0,0
8408,0,0,1,0.045454545,1,0.045454545
8409,1,0.2,0,0,0,0
8410,1,0.142857143,1,0.142857143,0,0
8411,1,0.083333333,2,0.166666667,0,0
8412,0,0,1,0.125,0,0
8413,0,0,1,0.034482759,1,0.034482759
8414,1,0.076923077,1,0.076923077,0,0
8415,0,0,0,0,0,0
8416,0,0,0,0,0,0
8417,1,0.111111111,1,0.111111111,1,0.111111111
8418,1,0.2,2,0.4,0,0
8419,1,0.2,1,0.2,0,0
8420,1,0.076923077,3,0.230769231,0,0
8421,2,0.153846154,3,0.230769231,0,0
8422,0,0,1,0.052631579,0,0
8423,1,0.166666667,1,0.166666667,0,0
8424,1,0.125,1,0.125,0,0
8425,0,0,0,0,0,0
8426,0,0,0,0,0,0
8427,0,0,0,0,0,0
8428,0,0,0,0,0,0
8429,1,0.111111111,0,0,0,0
8430,0,0,0,0,0,0
8431,1,0.071428571,1,0.071428571,2,0.142857143
8432,1,0.058823529,0,0,0,0
8433,1,0.066666667,1,0.066666667,0,0
8434,1,0.142857143,0,0,0,0
8435,1,0.125,1,0.125,0,0
8436,1,0.076923077,2,0.153846154,0,0
8437,1,0.090909091,2,0.181818182,0,0
8438,0,0,1,0.071428571,0,0
8439,0,0,1,0.333333333,0,0
8440,0,0,1,0.083333333,1,0.083333333
8441,1,0.2,2,0.4,0,0
8442,1,0.033333333,1,0.033333333,0,0
8443,1,0.03125,2,0.0625,1,0.03125
8444,1,0.2,1,0.2,0,0
8445,1,0.1,0,0,0,0
8446,1,0.071428571,1,0.071428571,1,0.071428571
8447,1,0.076923077,1,0.076923077,0,0
8448,0,0,0,0,1,0.1
8449,1,0.041666667,4,0.166666667,0,0
8450,1,0.1,1,0.1,0,0
8451,1,0.0625,3,0.1875,0,0
8452,1,0.142857143,1,0.142857143,0,0
8453,1,0.166666667,0,0,0,0
8454,1,0.2,1,0.2,0,0
8455,0,0,1,0.333333333,0,0
8456,1,0.142857143,2,0.285714286,1,0.142857143
8457,1,0.111111111,2,0.222222222,1,0.111111111
8458,1,0.043478261,3,0.130434783,1,0.043478261
8459,0,0,0,0,1,0.055555556
8460,1,0.0625,3,0.1875,0,0
8461,1,0.5,2,1,0,0
8462,0,0,0,0,0,0
8463,0,0,1,0.333333333,0,0
8464,1,0.166666667,0,0,0,0
8465,1,0.1,0,0,0,0
8466,1,0.058823529,2,0.117647059,0,0
8467,1,0.052631579,2,0.105263158,0,0
8468,1,0.090909091,2,0.181818182,0,0
8469,1,0.0625,0,0,2,0.125
8470,1,0.166666667,1,0.166666667,0,0
8471,0,0,0,0,0,0
8472,0,0,1,0.076923077,0,0
8473,1,0.034482759,3,0.103448276,1,0.034482759
8475,0,0,0,0,0,0
8476,1,0.043478261,1,0.043478261,0,0
8477,1,0.058823529,0,0,0,0
8478,2,0.142857143,1,0.071428571,1,0.071428571
8479,1,0.090909091,1,0.090909091,0,0
8480,1,0.045454545,1,0.045454545,0,0
8481,1,0.1,1,0.1,1,0.1
8483,1,0.1,0,0,0,0
8484,1,0.090909091,0,0,1,0.090909091
8485,1,0.090909091,0,0,1,0.090909091
8486,1,0.090909091,3,0.272727273,0,0
8487,1,0.090909091,2,0.181818182,0,0
8488,0,0,0,0,0,0
8489,1,0.142857143,1,0.142857143,0,0
8491,1,0.090909091,0,0,0,0
8492,0,0,1,0.111111111,0,0
8493,1,0.04,1,0.04,0,0
8494,1,0.071428571,1,0.071428571,1,0.071428571
8495,1,0.034482759,1,0.034482759,1,0.034482759
8496,0,0,1,0.045454545,1,0.045454545
8497,0,0,1,0.041666667,0,0
8498,1,0.066666667,2,0.133333333,0,0
8499,0,0,3,0.166666667,1,0.055555556
8500,1,0.043478261,4,0.173913043,1,0.043478261
8501,1,0.058823529,1,0.058823529,1,0.058823529
8502,0,0,0,0,0,0
8503,1,0.5,1,0.5,0,0
8504,0,0,0,0,1,0.25
8505,1,0.041666667,3,0.125,0,0
8506,0,0,0,0,0,0
8507,0,0,0,0,0,0
8508,1,0.142857143,2,0.285714286,0,0
8509,1,0.041666667,3,0.125,0,0
8510,1,0.045454545,3,0.136363636,0,0
8511,1,0.125,1,0.125,0,0
8512,1,0.055555556,3,0.166666667,0,0
8513,0,0,1,0.142857143,0,0
8514,0,0,1,0.166666667,0,0
8515,0,0,0,0,0,0
8516,1,0.333333333,0,0,0,0
8517,1,0.333333333,1,0.333333333,0,0
8518,1,0.071428571,2,0.142857143,0,0
8519,2,0.066666667,0,0,2,0.066666667
8520,0,0,1,0.05,0,0
8521,1,0.166666667,1,0.166666667,0,0
8522,1,0.043478261,3,0.130434783,0,0
8523,0,0,1,0.125,0,0
8524,1,0.1,2,0.2,0,0
8525,1,0.125,1,0.125,0,0
8526,0,0,1,0.076923077,0,0
8527,1,0.0625,1,0.0625,2,0.125
8528,1,0.05,0,0,0,0
8529,1,0.066666667,0,0,1,0.066666667
8530,1,0.1,0,0,0,0
8531,1,0.045454545,1,0.045454545,1,0.045454545
8532,0,0,0,0,1,0.047619048
8533,1,0.055555556,2,0.111111111,1,0.055555556
8534,1,0.083333333,2,0.166666667,0,0
8535,1,0.142857143,1,0.142857143,0,0
8536,1,0.142857143,1,0.142857143,0,0
8537,0,0,0,0,0,0
8538,0,0,0,0,1,0.111111111
8539,1,0.0625,3,0.1875,0,0
8540,1,0.111111111,2,0.222222222,0,0
8541,1,0.0625,3,0.1875,0,0
8542,1,0.076923077,1,0.076923077,1,0.076923077
8543,1,0.142857143,1,0.142857143,0,0
8544,0,0,1,0.043478261,0,0
8545,1,0.1,0,0,1,0.1
8546,0,0,1,0.076923077,0,0
8547,1,0.090909091,0,0,0,0
8548,1,0.142857143,0,0,0,0
8549,0,0,2,0.125,0,0
8550,1,0.076923077,2,0.153846154,0,0
8551,0,0,1,0.142857143,0,0
8552,1,0.166666667,1,0.166666667,0,0
8553,1,0.166666667,1,0.166666667,0,0
8554,1,0.083333333,3,0.25,0,0
8555,0,0,1,0.04,0,0
8556,0,0,1,0.1,0,0
8557,0,0,0,0,1,0.041666667
8558,0,0,0,0,0,0
8559,0,0,0,0,0,0
8560,1,0.058823529,2,0.117647059,0,0
8561,1,0.1,0,0,0,0
8562,1,0.1,0,0,0,0
8563,1,0.071428571,2,0.142857143,0,0
8564,0,0,0,0,2,0.117647059
8565,0,0,0,0,0,0
8566,0,0,2,0.105263158,0,0
8567,0,0,0,0,0,0
8568,1,0.045454545,4,0.181818182,1,0.045454545
8569,1,0.071428571,0,0,0,0
8570,1,0.125,3,0.375,0,0
8571,1,0.111111111,1,0.111111111,0,0
8572,1,0.090909091,1,0.090909091,0,0
8573,0,0,1,0.1,0,0
8574,1,0.0625,0,0,0,0
8575,1,0.037037037,1,0.037037037,1,0.037037037
8576,1,0.083333333,1,0.083333333,1,0.083333333
8577,1,0.083333333,2,0.166666667,0,0
8578,1,0.045454545,0,0,1,0.045454545
8579,1,0.076923077,1,0.076923077,0,0
8580,0,0,0,0,0,0
8581,0,0,0,0,0,0
8582,1,0.03125,2,0.0625,0,0
8583,0,0,0,0,0,0
8584,1,0.142857143,2,0.285714286,0,0
8585,1,0.166666667,1,0.166666667,0,0
8586,0,0,1,0.111111111,0,0
8587,2,0.074074074,1,0.037037037,0,0
8588,1,0.2,0,0,0,0
8589,0,0,0,0,2,0.076923077
8590,0,0,0,0,0,0
8591,1,0.166666667,0,0,0,0
8592,1,0.1,0,0,0,0
8593,0,0,1,0.0625,1,0.0625
8594,1,0.111111111,2,0.222222222,0,0
8595,1,0.1,1,0.1,1,0.1
8596,1,0.111111111,0,0,1,0.111111111
8597,0,0,0,0,1,0.071428571
8598,0,0,0,0,0,0
8599,0,0,1,0.05,0,0
8600,1,0.111111111,0,0,0,0
8601,1,0.090909091,1,0.090909091,0,0
8602,1,0.125,1,0.125,0,0
8603,1,0.083333333,3,0.25,0,0
8604,1,0.2,1,0.2,1,0.2
8605,0,0,0,0,0,0
8606,0,0,1,0.076923077,0,0
8608,1,0.125,2,0.25,0,0
8609,1,0.090909091,0,0,0,0
8611,1,0.0625,0,0,0,0
8612,0,0,0,0,0,0
8613,0,0,0,0,2,0.117647059
8614,1,0.071428571,2,0.142857143,0,0
8615,1,0.125,1,0.125,0,0
8616,1,0.333333333,1,0.333333333,0,0
8617,1,0.066666667,4,0.266666667,0,0
8619,0,0,1,0.125,0,0
8620,1,0.083333333,1,0.083333333,1,0.083333333
8621,1,0.076923077,2,0.153846154,0,0
8622,0,0,0,0,0,0
8623,1,0.125,1,0.125,0,0
8624,1,0.125,1,0.125,1,0.125
8625,1,0.045454545,2,0.090909091,0,0
8626,0,0,2,0.142857143,0,0
8627,2,0.2,1,0.1,0,0
8628,0,0,0,0,0,0
8629,0,0,1,0.333333333,0,0
8630,1,0.038461538,2,0.076923077,1,0.038461538
8631,1,0.04,2,0.08,1,0.04
8632,0,0,2,0.076923077,0,0
8633,1,0.2,1,0.2,0,0
8634,0,0,3,0.107142857,0,0
8635,0,0,2,0.125,0,0
8637,0,0,0,0,0,0
8638,0,0,0,0,0,0
8639,1,0.2,1,0.2,0,0
8640,0,0,1,0.333333333,0,0
8641,1,0.111111111,0,0,0,0
8642,1,0.111111111,0,0,0,0
8643,1,0.142857143,0,0,0,0
8644,0,0,0,0,1,0.058823529
8645,0,0,0,0,0,0
8646,0,0,0,0,0,0
8647,0,0,2,0.105263158,0,0
8648,0,0,0,0,1,0.052631579
8649,0,0,0,0,1,0.142857143
8650,0,0,0,0,0,0
8651,0,0,0,0,0,0
8652,0,0,2,0.105263158,1,0.052631579
8653,0,0,0,0,2,0.090909091
8654,0,0,0,0,0,0
8655,0,0,0,0,1,0.076923077
8656,0,0,1,0.052631579,0,0
8657,0,0,1,0.111111111,0,0
8658,0,0,0,0,1,0.125
8659,0,0,0,0,0,0
8660,0,0,2,0.105263158,0,0
8661,0,0,0,0,0,0
8662,0,0,0,0,1,0.166666667
8663,0,0,1,0.055555556,0,0
8664,0,0,0,0,0,0
8665,0,0,1,0.25,0,0
8666,0,0,0,0,0,0
8667,0,0,0,0,0,0
8668,0,0,0,0,1,0.166666667
8669,0,0,0,0,0,0
8670,0,0,0,0,0,0
8671,0,0,1,0.2,0,0
8672,0,0,2,0.285714286,0,0
8673,0,0,0,0,1,0.25
8674,0,0,0,0,1,0.090909091
8675,0,0,0,0,0,0
8676,0,0,0,0,0,0
8677,0,0,1,0.071428571,0,0
8678,1,0.066666667,2,0.133333333,1,0.066666667
8679,0,0,0,0,1,0.142857143
8680,1,0.047619048,5,0.238095238,0,0
8681,0,0,4,0.25,1,0.0625
8682,0,0,2,0.1,2,0.1
8683,0,0,0,0,0,0
8684,1,0.041666667,2,0.083333333,0,0
8685,0,0,0,0,0,0
8686,0,0,0,0,1,0.333333333
8687,1,0.1,0,0,0,0
8688,1,0.2,1,0.2,0,0
8689,0,0,3,0.142857143,1,0.047619048
8690,0,0,0,0,1,0.142857143
8691,1,0.071428571,0,0,0,0
8692,1,0.034482759,1,0.034482759,1,0.034482759
8693,0,0,1,0.071428571,0,0
8694,0,0,2,0.074074074,1,0.037037037
8695,1,0.052631579,1,0.052631579,2,0.105263158
8696,0,0,2,0.111111111,1,0.055555556
8697,1,0.043478261,3,0.130434783,0,0
8698,1,0.142857143,2,0.285714286,1,0.142857143
8699,1,0.071428571,3,0.214285714,1,0.071428571
8700,2,0.133333333,3,0.2,0,0
8701,1,0.076923077,1,0.076923077,0,0
8702,1,0.125,1,0.125,0,0
8703,0,0,0,0,0,0
8705,0,0,1,0.076923077,0,0
8706,0,0,1,0.2,0,0
8707,1,0.037037037,1,0.037037037,2,0.074074074
8708,1,0.083333333,1,0.083333333,2,0.166666667
8709,1,0.166666667,0,0,0,0
8711,0,0,1,0.25,0,0
8712,1,0.333333333,0,0,0,0
8713,1,0.111111111,1,0.111111111,0,0
8714,1,0.038461538,2,0.076923077,0,0
8715,0,0,1,0.066666667,1,0.066666667
8716,0,0,1,0.058823529,2,0.117647059
8717,1,0.333333333,0,0,0,0
8718,0,0,0,0,0,0
8719,1,0.083333333,2,0.166666667,0,0
8720,1,0.333333333,1,0.333333333,0,0
8721,0,0,4,0.16,2,0.08
8722,1,0.1,1,0.1,0,0
8723,0,0,1,0.166666667,1,0.166666667
8724,1,0.034482759,0,0,2,0.068965517
8725,1,0.052631579,0,0,2,0.105263158
8726,1,0.038461538,2,0.076923077,0,0
8727,1,0.333333333,0,0,0,0
8728,1,0.090909091,1,0.090909091,0,0
8729,0,0,0,0,0,0
8730,1,0.111111111,1,0.111111111,2,0.222222222
8731,1,0.2,0,0,0,0
8732,1,0.076923077,1,0.076923077,0,0
8733,1,0.25,1,0.25,0,0
8734,1,0.04,0,0,1,0.04
8735,1,0.25,0,0,0,0
8736,1,0.035714286,2,0.071428571,0,0
8737,1,0.125,0,0,1,0.125
8738,0,0,0,0,0,0
8739,1,0.076923077,1,0.076923077,1,0.076923077
8740,1,0.2,0,0,0,0
8741,1,0.111111111,2,0.222222222,0,0
8742,0,0,0,0,1,0.076923077
8743,0,0,2,0.285714286,0,0
8744,0,0,1,0.058823529,1,0.058823529
8745,1,0.083333333,0,0,1,0.083333333
8746,1,0.055555556,0,0,0,0
8747,1,0.125,1,0.125,0,0
8748,1,0.2,2,0.4,0,0
8749,1,0.05,2,0.1,0,0
8750,0,0,0,0,1,0.111111111
8751,0,0,0,0,0,0
8752,1,0.111111111,1,0.111111111,1,0.111111111
8753,0,0,1,0.066666667,0,0
8754,2,0.111111111,4,0.222222222,0,0
8755,1,0.083333333,2,0.166666667,2,0.166666667
8756,1,0.071428571,1,0.071428571,0,0
8757,0,0,0,0,0,0
8758,1,0.035714286,1,0.035714286,0,0
8759,0,0,2,0.068965517,0,0
8760,0,0,1,0.047619048,3,0.142857143
8761,1,0.0625,1,0.0625,1,0.0625
8762,0,0,1,0.090909091,1,0.090909091
8763,0,0,1,0.333333333,0,0
8764,0,0,2,0.111111111,0,0
8765,1,0.038461538,1,0.038461538,2,0.076923077
8766,1,0.041666667,1,0.041666667,0,0
8767,1,0.166666667,1,0.166666667,0,0
8768,1,0.125,1,0.125,0,0
8769,0,0,0,0,0,0
8770,1,0.166666667,0,0,0,0
8771,1,0.142857143,0,0,0,0
8772,1,0.047619048,1,0.047619048,0,0
8773,1,0.090909091,1,0.090909091,0,0
8774,1,0.066666667,1,0.066666667,1,0.066666667
8775,1,0.125,3,0.375,0,0
8776,0,0,1,0.166666667,0,0
8777,1,0.25,0,0,1,0.25
8778,1,0.052631579,0,0,0,0
8779,0,0,0,0,0,0
8780,0,0,3,0.2,0,0
8781,1,0.25,2,0.5,0,0
8782,1,0.125,4,0.5,0,0
8783,1,0.083333333,3,0.25,0,0
8784,1,0.25,0,0,0,0
8785,1,0.0625,1,0.0625,2,0.125
8786,0,0,1,0.047619048,0,0
8787,1,0.076923077,0,0,0,0
8788,1,0.05,2,0.1,0,0
8790,1,0.041666667,1,0.041666667,1,0.041666667
8791,0,0,0,0,0,0
8792,0,0,1,0.047619048,0,0
8793,0,0,0,0,0,0
8794,1,0.055555556,1,0.055555556,0,0
8795,2,0.666666667,2,0.666666667,0,0
8796,1,0.071428571,0,0,0,0
8797,1,0.2,2,0.4,0,0
8798,0,0,0,0,0,0
8799,1,0.071428571,0,0,0,0
8800,1,0.125,1,0.125,0,0
8801,1,0.166666667,0,0,0,0
8802,1,0.0625,1,0.0625,0,0
8803,0,0,0,0,0,0
8804,1,0.071428571,2,0.142857143,0,0
8805,1,0.038461538,1,0.038461538,0,0
8806,1,0.043478261,1,0.043478261,1,0.043478261
8807,1,0.125,0,0,1,0.125
8808,1,0.25,1,0.25,0,0
8809,1,0.066666667,1,0.066666667,0,0
8810,0,0,0,0,1,0.052631579
8811,1,0.083333333,0,0,1,0.083333333
8812,1,0.333333333,0,0,1,0.333333333
8813,1,0.052631579,1,0.052631579,1,0.052631579
8814,0,0,2,0.5,1,0.25
8815,1,0.111111111,0,0,1,0.111111111
